Shipping Code,Category 1,Category 2,City,Library ID,Zip Code,Territory,Shipping Date,State,Shipping Rating,CO2 Emissions,Energy Usage,Damaged Items,Container Volume,Shipping Cost,Units
1440,Stationary,Folders,Providence,LL_122735,2908,East,15/04/2022,Rhode Island,Very Friendly,18,507,2,74,38,26
1441,Stationary,Paper,Providence,LL_122735,2908,East,15/04/2022,Rhode Island,Friendly,1,625,0,66,11,3
1442,Stationary,Folders,San Francisco,LL_128160,94110,West,24/12/2022,California,Low,11,965,0,68,2,26
1443,Stationary,Paper,Richmond,LL_117695,40475,South,8/08/2022,Kentucky,Friendly,1,217,2,77,32,5
1444,Stationary,Containers,Aurora,LL_166135,80013,West,6/10/2020,Colorado,Friendly,1,497,0,68,6,5
1445,Computers and Scanners,Telephones and Intercomms,Chicago,LL_133725,60623,Central,28/05/2021,Illinois,Moderate,34,461,0,69,11,225
1446,Stationary,Containers,Chicago,LL_102337,60653,Central,16/06/2022,Illinois,Friendly,1,225,0,74,34,5
1447,Shelves and Couches,Desk Chairs,Chicago,LL_102337,60653,Central,16/06/2022,Illinois,Terrible,5,166,0,65,1,5
1448,Computers and Scanners,Telephones and Intercomms,Chicago,LL_102337,60653,Central,16/06/2022,Illinois,Moderate,141,388,0,65,4,1127
1449,Stationary,Folders,Philadelphia,LL_112564,19134,East,24/04/2019,Pennsylvania,Low,1,204,0,64,3,5
1450,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_145821,90008,West,7/05/2020,California,Moderate,4,868,0,68,3,143
1451,Stationary,Folders,Phoenix,LL_160150,85023,West,20/07/2020,Arizona,Moderate,1,436,0,68,4,13
1452,Stationary,Paper,Mobile,LL_133711,36608,South,29/11/2021,Alabama,Moderate,7,756,0,68,21,86
1453,Stationary,Folders,Mobile,LL_133711,36608,South,29/11/2021,Alabama,Low,1,5,0,65,6,6
1454,Stationary,Folders,Mobile,LL_133711,36608,South,29/11/2021,Alabama,Moderate,14,227,0,65,4,158
1455,Computers and Scanners,Fax Machines,Mobile,LL_133711,36608,South,29/11/2021,Alabama,Moderate,1,132,0,65,1,25
1456,Stationary,Folders,Columbus,LL_148474,31907,South,19/06/2022,Georgia,Moderate,1,342,0,66,2,7
1457,Shelves and Couches,Counters,Columbus,LL_148474,31907,South,19/06/2022,Georgia,Low,1,58,0,64,2,5
1458,Stationary,Folders,New Bedford,LL_111297,2740,East,21/08/2020,Massachusetts,Low,1,5,0,57,3,25
1459,Stationary,Barcode Labels,Irving,LL_123722,75061,Central,1/10/2021,Texas,Terrible,1,5,2,79,67,5
1460,Shelves and Couches,Desks and Tables,Middletown,LL_155271,6457,East,4/05/2019,Connecticut,Very Friendly,47,600,3,79,43,48
1461,Stationary,Folders,Seattle,LL_119907,98103,West,8/12/2020,Washington,Very Friendly,123,807,3,83,40,128
1462,Shelves and Couches,Counters,Vineland,LL_128902,8360,East,15/03/2021,New Jersey,Very Friendly,3,509,3,81,52,4
1463,Computers and Scanners,Scanners,Pasadena,LL_152289,77506,Central,28/08/2021,Texas,Very Friendly,4,330,3,83,69,7
1464,Shelves and Couches,Desk Chairs,Pasadena,LL_152289,77506,Central,28/08/2021,Texas,Very Friendly,26,43,1,73,31,66
1465,Stationary,Staples,New York City,LL_104794,10009,East,19/12/2021,New York,Friendly,641,944,0,75,18,1311
1466,Shelves and Couches,Desks and Tables,Glendale,LL_151708,85301,West,14/08/2019,Arizona,Very Friendly,1,32,0,74,19,4
1467,Computers and Scanners,Scanners,Glendale,LL_151708,85301,West,14/08/2019,Arizona,Very Friendly,1,559,0,74,21,3
1468,Computers and Scanners,Scanners,Jacksonville,LL_100769,32216,South,16/05/2020,Florida,Terrible,8,544,0,69,0,24
1469,Shelves and Couches,Desk Chairs,Detroit,LL_139199,48234,Central,13/12/2022,Michigan,Friendly,10,475,1,75,11,83
1470,Stationary,Folders,Detroit,LL_139199,48234,Central,13/12/2022,Michigan,Friendly,4,232,1,70,19,9
1471,Stationary,Paper,Detroit,LL_139199,48234,Central,13/12/2022,Michigan,Very Friendly,17,715,2,74,37,26
1472,Stationary,Paper,Philadelphia,LL_161466,19120,East,27/09/2020,Pennsylvania,Low,1,15,0,64,0,51
1473,Stationary,Barcode Labels,Los Angeles,LL_164959,90004,West,15/07/2022,California,Friendly,1,83,0,74,14,20
1474,Shelves and Couches,Desks and Tables,Houston,LL_105676,77036,Central,2/12/2020,Texas,Friendly,1,152,2,77,40,5
1475,Stationary,Paper,Niagara Falls,LL_113138,14304,East,25/11/2021,New York,Friendly,19,504,0,67,26,15
1476,Stationary,Folders,Niagara Falls,LL_113138,14304,East,25/11/2021,New York,Friendly,1,925,0,66,15,3
1477,Stationary,Barcode Labels,New York City,LL_104955,10024,East,24/03/2022,New York,Low,12,872,0,68,5,27
1478,Stationary,Additional Supplies,Thomasville,LL_121958,27360,South,17/11/2021,North Carolina,Moderate,35,726,0,69,14,228
1479,Computers and Scanners,Telephones and Intercomms,Westminster,LL_121468,92683,West,20/11/2022,California,Friendly,1,288,0,75,45,5
1480,Stationary,Paper,San Francisco,LL_108455,94122,West,8/12/2021,California,Terrible,5,628,0,65,3,5
1481,Stationary,Paper,San Francisco,LL_108455,94122,West,8/12/2021,California,Low,1,211,0,65,6,5
1482,Stationary,Containers,San Francisco,LL_108455,94122,West,8/12/2021,California,Moderate,150,182,0,65,8,1143
1483,Stationary,Paper,Jackson,LL_101210,38301,South,28/08/2022,Tennessee,Friendly,1,450,1,68,13,5
1484,Stationary,Paper,Jackson,LL_101210,38301,South,28/08/2022,Tennessee,Moderate,5,332,0,68,7,145
1485,Computers and Scanners,Scanners,Seattle,LL_108098,98115,West,18/10/2021,Washington,Moderate,1,429,0,68,7,14
1486,Stationary,Staples,New York City,LL_119032,10035,East,3/12/2019,New York,Moderate,1,131,0,65,3,26
1487,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_140410,90008,West,7/11/2020,California,Moderate,7,456,0,68,25,87
1488,Computers and Scanners,Scanners,Los Angeles,LL_140410,90008,West,7/11/2020,California,Moderate,15,345,0,66,11,161
1489,Shelves and Couches,Desks and Tables,Los Angeles,LL_140410,90008,West,7/11/2020,California,Low,1,5,0,65,9,6
1490,Stationary,Barcode Labels,Philadelphia,LL_136280,19143,East,6/12/2019,Pennsylvania,Moderate,1,414,0,67,16,7
1491,Stationary,Envelopes,New York City,LL_151911,10024,East,5/05/2022,New York,Low,1,59,0,64,3,5
1492,Stationary,Paper,New York City,LL_166436,10035,East,28/11/2022,New York,Low,1,5,0,58,5,26
1493,Shelves and Couches,Desk Chairs,New York City,LL_166436,10035,East,28/11/2022,New York,Terrible,1,5,2,80,81,5
1494,Shelves and Couches,Desks and Tables,Vancouver,LL_139661,98661,West,3/11/2022,Washington,Very Friendly,125,198,3,83,42,128
1495,Stationary,Paper,Columbus,LL_123925,31907,South,19/12/2019,Georgia,Very Friendly,50,147,3,80,47,49
1496,Stationary,Paper,Coppell,LL_152485,75019,Central,8/09/2022,Texas,Very Friendly,2,819,3,81,63,5
1497,Stationary,Containers,Coppell,LL_152485,75019,Central,8/09/2022,Texas,Very Friendly,4,338,3,82,78,7
1498,Stationary,Paper,Coppell,LL_152485,75019,Central,8/09/2022,Texas,Very Friendly,26,886,1,73,40,66
1499,Stationary,Folders,San Francisco,LL_141586,94122,West,20/10/2021,California,Friendly,679,606,1,75,21,1318
1500,Stationary,Paper,Austin,LL_130386,78745,Central,18/11/2022,Texas,Very Friendly,1,341,0,74,30,4
1501,Stationary,Paper,Austin,LL_130386,78745,Central,18/11/2022,Texas,Very Friendly,1,853,0,74,32,3
1502,Stationary,Containers,Austin,LL_130386,78745,Central,18/11/2022,Texas,Terrible,7,300,0,69,0,24
1503,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_100468,90045,West,1/12/2021,California,Friendly,11,777,1,75,26,84
1504,Shelves and Couches,Desks and Tables,Los Angeles,LL_100468,90045,West,1/12/2021,California,Friendly,4,113,1,70,26,9
1505,Stationary,Paper,Los Angeles,LL_153388,90004,West,7/08/2020,California,Very Friendly,21,970,2,74,44,27
1506,Shelves and Couches,Counters,Los Angeles,LL_153388,90004,West,7/08/2020,California,Friendly,1,227,2,78,48,5
1507,Stationary,Folders,New York City,LL_154935,10024,East,29/12/2022,New York,Low,1,595,0,64,1,51
1508,Computers and Scanners,Fax Machines,Columbus,LL_134208,31907,South,23/09/2021,Georgia,Friendly,1,261,0,74,20,20
1509,Stationary,Folders,Omaha,LL_108294,68104,Central,10/12/2022,Nebraska,Friendly,22,231,0,67,40,16
1510,Shelves and Couches,Desks and Tables,Los Angeles,LL_103611,90036,West,15/09/2022,California,Moderate,38,885,0,69,20,231
1511,Stationary,Paper,Pomona,LL_100384,91767,West,1/07/2022,California,Terrible,5,367,0,65,4,5
1512,Stationary,Paper,Pomona,LL_100384,91767,West,1/07/2022,California,Friendly,1,114,0,66,23,3
1513,Stationary,Containers,Dallas,LL_112809,75220,Central,22/08/2022,Texas,Moderate,161,659,0,65,10,1159
1514,Stationary,Folders,Dallas,LL_112809,75220,Central,22/08/2022,Texas,Low,1,244,0,66,11,5
1515,Stationary,Folders,Dallas,LL_112809,75220,Central,22/08/2022,Texas,Moderate,5,626,0,69,12,147
1516,Shelves and Couches,Desk Chairs,Philadelphia,LL_160759,19120,East,17/12/2022,Pennsylvania,Friendly,1,299,1,76,51,5
1517,Shelves and Couches,Counters,North Las Vegas,LL_148446,89031,West,14/12/2022,Nevada,Low,12,718,0,68,11,27
1518,Stationary,Folders,Seattle,LL_111059,98105,West,6/02/2019,Washington,Friendly,1,726,1,68,21,5
1519,Stationary,Folders,Seattle,LL_111059,98105,West,6/02/2019,Washington,Moderate,7,514,0,68,33,89
1520,Stationary,Folders,San Francisco,LL_116204,94110,West,14/02/2022,California,Moderate,1,308,0,66,7,26
1521,Stationary,Paper,Chicago,LL_109946,60610,Central,21/04/2022,Illinois,Moderate,1,482,0,69,10,14
1522,Shelves and Couches,Desks and Tables,Tucson,LL_144806,85705,West,11/12/2020,Arizona,Moderate,16,538,0,66,19,164
1523,Stationary,Paper,Tucson,LL_144806,85705,West,11/12/2020,Arizona,Low,1,5,0,66,13,6
1524,Stationary,Paper,Tucson,LL_144806,85705,West,11/12/2020,Arizona,Moderate,1,583,0,67,15,7
1525,Stationary,Containers,Tucson,LL_144806,85705,West,11/12/2020,Arizona,Low,1,61,0,65,4,5
1526,Stationary,Paper,Tucson,LL_144806,85705,West,11/12/2020,Arizona,Low,1,5,0,58,9,26
1527,Stationary,Paper,Allentown,LL_122392,18103,East,27/07/2021,Pennsylvania,Terrible,1,5,2,80,92,5
1528,Shelves and Couches,Desks and Tables,Allentown,LL_122392,18103,East,27/07/2021,Pennsylvania,Very Friendly,51,946,3,80,48,49
1529,Stationary,Staples,Newark,LL_148432,19711,East,10/11/2020,Delaware,Very Friendly,121,352,3,83,44,128
1530,Stationary,Paper,Newark,LL_148432,19711,East,10/11/2020,Delaware,Very Friendly,2,162,3,81,66,5
1531,Stationary,Paper,Miami,LL_103793,33142,South,31/03/2020,Florida,Very Friendly,4,139,3,83,83,7
1532,Stationary,Containers,Tempe,LL_159884,85281,West,5/09/2022,Arizona,Very Friendly,26,656,1,74,47,66
1533,Stationary,Staples,Tempe,LL_159884,85281,West,5/09/2022,Arizona,Friendly,704,814,1,75,24,1325
1534,Stationary,Containers,New York City,LL_139885,10035,East,8/12/2021,New York,Very Friendly,1,5,0,74,31,4
1535,Shelves and Couches,Book Shelf,Laguna Niguel,LL_124086,92677,West,14/02/2022,California,Very Friendly,1,4,0,74,24,3
1536,Stationary,Containers,Bridgeton,LL_112389,8302,East,2/11/2021,New Jersey,Terrible,8,164,0,69,0,24
1537,Stationary,Pens,Bridgeton,LL_112389,8302,East,2/11/2021,New Jersey,Friendly,5,322,1,70,37,9
1538,Computers and Scanners,Telephones and Intercomms,Everett,LL_121888,2149,East,17/09/2022,Massachusetts,Friendly,13,984,1,75,43,85
1539,Stationary,Paper,Everett,LL_121888,2149,East,17/09/2022,Massachusetts,Low,1,33,0,64,1,51
1540,Shelves and Couches,Book Shelf,Everett,LL_121888,2149,East,17/09/2022,Massachusetts,Very Friendly,21,6,2,75,51,27
1541,Stationary,Folders,Everett,LL_121888,2149,East,17/09/2022,Massachusetts,Friendly,1,542,2,78,52,5
1542,Shelves and Couches,Desks and Tables,Columbus,LL_166884,43229,East,16/03/2019,Ohio,Friendly,1,942,0,74,27,20
1543,Stationary,Staples,Columbus,LL_166884,43229,East,16/03/2019,Ohio,Low,1,5,0,66,19,5
1544,Stationary,Folders,San Diego,LL_107181,92024,West,8/02/2019,California,Moderate,41,605,0,70,30,234
1545,Stationary,Paper,San Diego,LL_107181,92024,West,8/02/2019,California,Terrible,6,669,0,65,12,5
1546,Shelves and Couches,Book Shelf,Watertown,LL_150245,13601,East,4/01/2020,New York,Friendly,1,156,0,66,34,3
1547,Stationary,Paper,San Antonio,LL_111395,78207,Central,27/11/2020,Texas,Moderate,181,956,0,65,15,1175
1548,Stationary,Folders,San Antonio,LL_111395,78207,Central,27/11/2020,Texas,Moderate,5,873,0,69,15,148
1549,Stationary,Containers,San Antonio,LL_111395,78207,Central,27/11/2020,Texas,Friendly,1,5,1,76,70,5
1550,Computers and Scanners,Photocopy Machines,New York City,LL_134278,10011,East,8/07/2019,New York,Friendly,23,983,0,67,48,16
1551,Stationary,Pens,Houston,LL_124926,77095,Central,18/11/2022,Texas,Low,12,512,0,68,23,27
1552,Stationary,Paper,San Diego,LL_159345,92024,West,22/06/2021,California,Friendly,1,846,1,69,33,5
1553,Stationary,Barcode Labels,Appleton,LL_130274,54915,Central,5/05/2019,Wisconsin,Moderate,1,634,0,66,8,26
1554,Stationary,Folders,Richmond,LL_158386,40475,South,21/10/2022,Kentucky,Moderate,8,9,0,68,38,90
1555,Stationary,Paper,Bellevue,LL_111507,98006,West,13/02/2020,Washington,Moderate,1,514,0,70,15,14
1556,Computers and Scanners,Scanners,Long Beach,LL_120761,11561,East,8/09/2022,New York,Moderate,16,46,0,66,27,167
1557,Stationary,Envelopes,Philadelphia,LL_109176,19140,East,15/05/2021,Pennsylvania,Low,1,5,0,66,17,6
1558,Stationary,Paper,Philadelphia,LL_109176,19140,East,15/05/2021,Pennsylvania,Moderate,1,473,0,67,26,7
1559,Shelves and Couches,Counters,Seattle,LL_112116,98103,West,18/03/2020,Washington,Low,1,5,0,65,6,5
1560,Stationary,Folders,Seattle,LL_126809,98103,West,13/04/2021,Washington,Low,1,5,0,59,14,27
1561,Stationary,Barcode Labels,San Francisco,LL_105172,94109,West,9/04/2019,California,Terrible,1,5,2,80,100,5
1562,Stationary,Paper,Seattle,LL_107293,98115,West,6/09/2022,Washington,Very Friendly,51,178,4,81,50,49
1563,Shelves and Couches,Counters,New York City,LL_102890,10011,East,30/06/2022,New York,Very Friendly,110,174,3,83,46,128
1564,Stationary,Paper,Philadelphia,LL_158554,19134,East,9/11/2020,Pennsylvania,Very Friendly,2,262,3,82,70,5
1565,Stationary,Containers,Columbia,LL_116239,29203,South,4/03/2019,South Carolina,Very Friendly,28,300,1,74,50,66
1566,Computers and Scanners,Telephones and Intercomms,Seattle,LL_132101,98105,West,25/03/2020,Washington,Friendly,769,137,1,75,28,1331
1567,Computers and Scanners,Scanners,Allen,LL_129112,75002,Central,30/11/2020,Texas,Very Friendly,4,933,3,83,90,7
1568,Stationary,Folders,Allen,LL_129112,75002,Central,30/11/2020,Texas,Terrible,7,358,0,69,0,24
1569,Stationary,Paper,Los Angeles,LL_152002,90004,West,11/06/2022,California,Very Friendly,1,96,1,74,33,4
1570,Stationary,Paper,Atlanta,LL_165029,30318,South,30/11/2022,Georgia,Very Friendly,1,610,1,75,37,3
1571,Shelves and Couches,Desk Chairs,Los Angeles,LL_157385,90004,West,25/11/2019,California,Friendly,4,937,1,70,43,9
1572,Stationary,Envelopes,Los Angeles,LL_157385,90004,West,25/11/2019,California,Friendly,14,450,1,76,56,86
1573,Computers and Scanners,Scanners,Los Angeles,LL_157385,90004,West,25/11/2019,California,Friendly,1,43,2,78,53,5
1574,Shelves and Couches,Desk Chairs,Los Angeles,LL_157385,90004,West,25/11/2019,California,Low,1,246,0,64,1,52
1575,Computers and Scanners,Telephones and Intercomms,El Paso,LL_101602,79907,Central,18/12/2019,Texas,Very Friendly,20,858,2,75,55,28
1576,Shelves and Couches,Desk Chairs,El Paso,LL_101602,79907,Central,18/12/2019,Texas,Friendly,1,82,0,74,40,21
1577,Stationary,Containers,Aurora,LL_109057,60505,Central,27/04/2021,Illinois,Moderate,45,782,0,70,35,238
1578,Stationary,Paper,Florence,LL_154403,35630,South,27/05/2021,Alabama,Low,1,5,0,67,24,5
1579,Stationary,Pens,New York City,LL_102456,10011,East,1/03/2021,New York,Moderate,5,131,0,69,17,150
1580,Computers and Scanners,Telephones and Intercomms,New York City,LL_131338,10024,East,12/08/2020,New York,Terrible,5,873,0,65,22,5
1581,Shelves and Couches,Counters,New York City,LL_131338,10024,East,12/08/2020,New York,Moderate,198,360,0,66,22,1190
1582,Stationary,Containers,New York City,LL_131338,10024,East,12/08/2020,New York,Friendly,21,417,1,69,54,16
1583,Stationary,Folders,New York City,LL_131338,10024,East,12/08/2020,New York,Friendly,1,5,1,76,72,5
1584,Shelves and Couches,Desks and Tables,New York City,LL_131338,10024,East,12/08/2020,New York,Friendly,1,252,0,67,42,3
1585,Shelves and Couches,Desks and Tables,New York City,LL_131338,10024,East,12/08/2020,New York,Low,12,831,1,68,30,28
1586,Computers and Scanners,Telephones and Intercomms,New York City,LL_131338,10024,East,12/08/2020,New York,Moderate,1,986,0,67,11,27
1587,Stationary,Paper,New York City,LL_131338,10024,East,12/08/2020,New York,Moderate,7,102,0,69,41,92
1588,Stationary,Staples,New York City,LL_131338,10024,East,12/08/2020,New York,Friendly,1,484,1,69,43,5
1589,Computers and Scanners,Scanners,New York City,LL_131338,10024,East,12/08/2020,New York,Moderate,1,907,0,71,22,14
1590,Stationary,Paper,Virginia Beach,LL_109911,23464,South,16/05/2021,Virginia,Moderate,16,197,0,66,28,170
1591,Stationary,Paper,Grapevine,LL_132423,76051,Central,19/04/2021,Texas,Low,1,5,0,67,26,6
1592,Stationary,Staples,Grapevine,LL_132423,76051,Central,19/04/2021,Texas,Moderate,1,333,0,67,33,7
1593,Computers and Scanners,Telephones and Intercomms,Olympia,LL_122826,98502,West,25/06/2020,Washington,Low,1,5,0,66,17,5
1594,Stationary,Paper,Los Angeles,LL_117317,90032,West,19/10/2019,California,Low,1,5,0,59,19,28
1595,Shelves and Couches,Book Shelf,Peoria,LL_118423,61604,Central,27/03/2020,Illinois,Terrible,1,5,2,80,105,5
1596,Shelves and Couches,Desk Chairs,Columbus,LL_149181,43229,East,12/05/2022,Ohio,Very Friendly,57,964,4,81,53,49
1597,Shelves and Couches,Desks and Tables,New York City,LL_132234,10011,East,18/10/2022,New York,Very Friendly,1,280,3,82,73,5
1598,Stationary,Paper,Carrollton,LL_158876,75007,Central,21/11/2022,Texas,Very Friendly,117,92,3,83,49,128
1599,Stationary,Additional Supplies,Carrollton,LL_158876,75007,Central,21/11/2022,Texas,Very Friendly,30,429,1,74,54,66
1600,Stationary,Paper,Carrollton,LL_158876,75007,Central,21/11/2022,Texas,Friendly,829,731,1,75,32,1338
1601,Shelves and Couches,Desks and Tables,Carrollton,LL_158876,75007,Central,21/11/2022,Texas,Very Friendly,4,838,3,83,98,7
1602,Shelves and Couches,Desks and Tables,Dover,LL_164672,19901,East,13/05/2021,Delaware,Terrible,7,794,0,69,1,25
1603,Stationary,Paper,Smyrna,LL_132857,37167,South,17/12/2021,Tennessee,Very Friendly,1,122,1,74,46,5
1604,Stationary,Paper,Newark,LL_116645,19711,East,4/12/2022,Delaware,Very Friendly,1,483,1,75,65,3
1605,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_115819,90049,West,24/04/2021,California,Friendly,15,912,1,76,63,87
1606,Stationary,Paper,Los Angeles,LL_115819,90049,West,24/04/2021,California,Friendly,1,240,2,78,55,5
1607,Stationary,Paper,Los Angeles,LL_115819,90049,West,24/04/2021,California,Low,1,997,0,65,1,52
1608,Stationary,Folders,Los Angeles,LL_115819,90049,West,24/04/2021,California,Friendly,5,586,2,71,50,9
1609,Stationary,Paper,Los Angeles,LL_115819,90049,West,24/04/2021,California,Friendly,1,844,1,74,42,21
1610,Stationary,Folders,Los Angeles,LL_115819,90049,West,24/04/2021,California,Very Friendly,22,645,2,75,60,28
1611,Shelves and Couches,Book Shelf,Los Angeles,LL_156349,90008,West,30/05/2019,California,Moderate,43,296,0,70,44,241
1612,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_156349,90008,West,30/05/2019,California,Moderate,201,743,0,66,31,1206
1613,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_156349,90008,West,30/05/2019,California,Low,1,5,1,67,28,5
1614,Stationary,Containers,Oakland,LL_138380,94601,West,25/12/2022,California,Moderate,6,756,0,70,23,151
1615,Computers and Scanners,Scanners,Philadelphia,LL_113509,19143,East,19/03/2021,Pennsylvania,Terrible,5,675,0,65,32,5
1616,Stationary,Barcode Labels,Eagan,LL_130022,55122,Central,16/08/2020,Minnesota,Friendly,1,5,1,77,76,5
1617,Stationary,Barcode Labels,Eagan,LL_130022,55122,Central,16/08/2020,Minnesota,Friendly,1,454,0,67,47,3
1618,Stationary,Paper,Eagan,LL_130022,55122,Central,16/08/2020,Minnesota,Friendly,25,443,1,69,61,16
1619,Stationary,Containers,New York City,LL_118780,10011,East,14/09/2021,New York,Low,10,747,1,68,38,29
1620,Stationary,Paper,New York City,LL_118780,10011,East,14/09/2021,New York,Moderate,1,218,0,67,17,27
1621,Shelves and Couches,Desks and Tables,Kent,LL_108560,98031,West,15/07/2022,Washington,Moderate,8,512,1,69,45,93
1622,Stationary,Barcode Labels,Kent,LL_108560,98031,West,15/07/2022,Washington,Moderate,1,24,0,71,28,14
